target_uniprot_id	compound_bindingdb_id	pKi
P08709	14928	1
P08709	14929	1
P08709	14930	1
P08709	14931	1
P08709	14932	1
P08709	14933	1
P08709	14934	1
P08709	14935	1
P08709	14936	1
P08709	14937	1
P08709	14938	1
P08709	14939	0
P08709	14940	0
P08709	14941	0
P08709	14942	0
P08709	14943	0
P08709	14944	0
P08709	14945	0
P08709	14946	0
P08709	14947	0
P08709	189412	1
P08709	189413	1
P08709	189414	1
P08709	189416	1
P08709	189417	1
P08709	189418	1
P08709	189419	1
P08709	189420	1
P08709	189421	1
P08709	189422	1
P08709	189423	1
P08709	189424	1
P08709	189425	1
P08709	189426	1
P08709	189427	1
P08709	189428	1
P08709	189429	1
P08709	189430	1
P08709	189431	1
P08709	189432	1
P08709	189433	1
P08709	189434	1
P08709	189435	1
P08709	189436	1
P08709	189437	1
P08709	189438	1
P08709	189439	1
P08709	189440	1
P08709	189441	1
P08709	189442	1
P08709	189452	1
P08709	189443	1
P08709	189444	1
P08709	189445	1
P08709	189446	1
P08709	189447	1
P08709	189448	1
P08709	189449	1
P08709	189450	1
P08709	189453	1
P08709	189454	1
P08709	189451	1
P08709	50069145	0
P08709	50069149	0
P08709	50069147	0
P08709	50069161	0
P08709	50069156	0
P08709	50069153	0
P08709	50069148	0
P08709	50069166	0
P08709	50069159	0
P08709	50069146	0
P08709	50069151	0
P08709	50069157	0
P08709	50069143	0
P08709	50069152	0
P08709	50069171	0
P08709	50072448	0
P08709	50076220	1
P08709	50076221	1
P08709	50103653	1
P08709	50103660	1
P08709	50103654	1
P08709	50103655	1
P08709	50103652	1
P08709	50103661	0
P08709	50103656	1
P08709	50103651	1
P08709	50103658	1
P08709	50103662	1
P08709	50103659	0
P08709	50103657	1
P08709	50103663	1
P08709	50106241	0
P08709	50106238	0
P08709	50102780	1
P08709	50106239	0
P08709	50106243	0
P08709	50106240	0
P08709	50126567	0
P08709	50126569	0
P08709	50126570	1
P08709	50126568	0
P08709	50126574	1
P08709	50126576	1
P08709	50126571	1
P08709	50126577	0
P08709	50126578	0
P08709	50126579	1
P08709	50126580	0
P08709	50126582	0
P08709	50126573	0
P08709	50126581	0
P08709	50126584	0
P08709	50126575	1
P08709	50126583	0
P08709	50126586	0
P08709	50126587	0
P08709	50126588	0
P08709	50126572	1
P08709	50126585	1
P08709	50448583	0
P08709	50032874	0
P08709	50032873	0
P08709	50148943	1
P08709	50148944	1
P08709	50148947	1
P08709	50148948	1
P08709	50148949	1
P08709	50148953	1
P08709	50148954	1
P08709	50148951	1
P08709	50148952	1
P08709	50148957	1
P08709	50148958	1
P08709	50148945	1
P08709	50148959	1
P08709	50148956	1
P08709	50148962	0
P08709	50148960	1
P08709	50148963	0
P08709	50148955	1
P08709	50148964	1
P08709	50148946	1
P08709	50148966	1
P08709	50148965	1
P08709	50148961	1
P08709	50148950	1
P08709	50269766	1
P08709	50269767	1
P08709	50269768	0
P08709	50269776	1
P08709	50063581	0
P08709	50068979	1
P08709	50068981	1
P08709	50068982	1
P08709	50068983	1
P08709	50068984	1
P08709	50068985	1
P08709	50068986	0
P08709	50068988	1
P08709	50068989	1
P08709	50068990	1
P08709	50068991	1
P08709	50068992	1
P08709	50068993	1
P08709	50068994	0
P08709	50068995	1
P08709	50068996	1
P08709	50068997	1
P08709	50068998	1
P08709	50068999	1
P08709	50069000	1
P08709	50069008	1
P08709	50440849	1
P08709	50069023	0
P08709	50069063	0
P08709	50069086	0
P08709	50069087	0
P08709	50176244	0
P08709	16306	0
P08709	50176243	0
P08709	16303	0
P08709	16307	0
P08709	50180401	1
P08709	50180400	1
P08709	50180403	1
P08709	50180402	1
P08709	50180404	1
P08709	50180405	1
P08709	50180406	1
P08709	50180407	1
P08709	50181915	1
P08709	50181916	1
P08709	50181917	1
P08709	50181918	1
P08709	50181919	1
P08709	50181920	1
P08709	50181921	1
P08709	50182056	0
P08709	50182057	1
P08709	50186210	1
P08709	50186211	1
P08709	50186212	1
P08709	50186213	1
P08709	50186214	1
P08709	50186215	1
P08709	50186216	1
P08709	50186217	1
P08709	50187158	0
P08709	50189937	1
P08709	50189938	1
P08709	50189939	1
P08709	50189941	1
P08709	50189940	1
P08709	50189942	1
P08709	50098591	1
P08709	50098592	0
P08709	50098593	0
P08709	50098594	0
P08709	50098600	1
P08709	50098595	1
P08709	50098596	1
P08709	50098597	1
P08709	50098598	1
P08709	50098599	1
P08709	50098601	0
P08709	50098655	0
P08709	50098666	0
P08709	50272479	1
P08709	50272537	1
P08709	50272536	1
P08709	50272503	1
P08709	50272502	1
P08709	50272501	1
P08709	50272500	1
P08709	50272480	1
P08709	50272576	1
P08709	50272560	1
P08709	50272559	1
P08709	50272558	1
P08709	50272539	1
P08709	50272538	1
P08709	50172726	0
P08709	50172728	0
P08709	50172727	1
P08709	189415	1
P08709	50172786	1
P08709	50172757	1
P08709	50172789	0
P08709	50172788	0
P08709	50191346	1
P08709	50191347	1
P08709	50191349	1
P08709	50191345	1
P08709	50191351	1
P08709	50191344	1
P08709	50191350	1
P08709	50192764	1
P08709	50192765	1
P08709	50192768	1
P08709	50192769	1
P08709	50192771	1
P08709	50192767	1
P08709	50192770	1
P08709	50192766	1
P08709	50201263	1
P08709	50201264	0
P08709	50201265	1
P08709	50201267	1
P08709	50201262	1
P08709	50201269	1
P08709	50201270	1
P08709	50201339	0
P08709	50126164	0
P08709	50106187	0
P08709	50201340	1
P08709	50201415	1
P08709	50201416	1
P08709	50201417	1
P08709	50201418	0
P08709	50201419	1
P08709	50201420	1
P08709	50201421	0
P08709	50201422	0
P08709	50201268	1
P08709	50201423	1
P08709	14320	0
P08709	50201424	0
P08709	50201515	1
P08709	50201535	1
P08709	50201536	1
P08709	50205816	1
P08709	50205817	1
P08709	50205818	1
P08709	50205819	1
P08709	50205820	0
P08709	50205821	1
P08709	50205823	1
P08709	50205824	1
P08709	50205825	1
P08709	50205826	1
P08709	50205827	1
P08709	50205836	1
P08709	50205837	1
P08709	50205838	1
P08709	50205839	1
P08709	50205822	1
P08709	50205840	1
P08709	50205841	1
P08709	50205842	1
P08709	50205844	1
P08709	50205845	1
P08709	50205843	1
P08709	50205846	1
P08709	50205847	1
P08709	50347170	0
P08709	50347172	0
P08709	50347173	0
P08709	47108	0
P08709	50230322	0
P08709	50358883	0
P08709	50242361	1
P08709	50242359	1
P08709	50242362	1
P08709	50242363	1
P08709	50242364	1
P08709	50242365	0
P08709	50242360	1
P08709	50242366	0
P08709	50242367	0
P08709	50242368	0
P08709	50242369	0
P08709	50165505	1
P08709	50165509	1
P08709	50165508	1
P08709	50165513	0
P08709	50165504	1
P08709	50165514	1
P08709	50165511	1
P08709	50165512	1
P08709	50165515	1
P08709	50165507	1
P08709	50165510	0
P08709	50165506	0
P08709	50165516	0
P08709	50437438	1
P08709	50437439	1
P08709	50437440	1
P08709	50437441	1
P08709	50437442	0
P08709	50437443	0
P08709	50440827	0
P08709	50440828	0
P08709	50440829	0
P08709	50440830	0
P08709	50440831	1
P08709	50440832	1
P08709	50440833	1
P08709	50440834	1
P08709	50440826	1
P08709	50440835	1
P08709	50440836	1
P08709	50440824	1
P08709	50440837	1
P08709	50440838	1
P08709	50440839	1
P08709	50440840	1
P08709	50440823	1
P08709	50440841	1
P08709	50440842	1
P08709	50440825	1
P08709	50440844	0
P08709	50440845	1
P08709	50440822	1
P08709	50440847	1
P08709	50440848	1
P08709	50440846	1
P08709	50440843	1
P28845	13738	0
P28845	13740	1
P28845	13741	1
P28845	13742	1
P28845	13743	1
P28845	13744	1
P28845	13745	1
P28845	13746	1
P28845	13747	1
P28845	13748	1
P28845	13749	1
P28845	13750	1
P28845	13751	1
P28845	13752	1
P28845	13753	1
P28845	13754	1
P28845	22451	1
P28845	22453	1
P28845	22454	1
P28845	22455	1
P28845	22456	1
P28845	22457	1
P28845	22458	1
P28845	22459	1
P28845	22460	1
P28845	22461	1
P28845	22462	1
P28845	22463	1
P28845	22464	1
P28845	22465	1
P28845	22466	1
P28845	22467	1
P28845	22468	1
P28845	22469	1
P28845	22470	1
P28845	22471	1
P28845	22472	1
P28845	22473	1
P28845	22474	1
P28845	22475	1
P28845	29841	1
P28845	29843	1
P28845	29849	1
P28845	29850	1
P28845	29854	1
P28845	29856	1
P28845	29857	1
P28845	29858	1
P28845	29859	1
P28845	29860	1
P28845	29861	1
P28845	29862	1
P28845	29863	1
P28845	29865	1
P28845	29866	1
P28845	50193788	1
P28845	50193783	1
P28845	50193800	1
P28845	50195286	1
P28845	50195287	1
P28845	50195292	1
P28845	50195298	1
P28845	50195293	1
P28845	50195300	1
P28845	50195301	1
P28845	50195295	1
P28845	50195296	1
P28845	50195289	1
P28845	50195294	1
P28845	50195297	1
P28845	50195288	1
P28845	50195290	1
P28845	50195303	1
P28845	50195302	1
P28845	50195304	1
P28845	50195291	1
P28845	50195299	1
P28845	50195493	0
P28845	50195491	1
P28845	50195497	1
P28845	50195488	0
P28845	50195484	1
P28845	50195495	1
P28845	50195490	0
P28845	50195486	1
P28845	50195489	1
P28845	50195503	1
P28845	50195502	1
P28845	50195504	1
P28845	50195506	1
P28845	50195483	1
P28845	50195487	1
P28845	50195505	1
P28845	50195485	1
P28845	50195498	1
P28845	50195482	1
P28845	50195492	1
P28845	50195499	1
P28845	50195481	1
P28845	50195494	1
P28845	50197409	1
P28845	50197408	1
P28845	50197402	1
P28845	50197406	1
P28845	50197407	1
P28845	50197414	1
P28845	50197417	1
P28845	50197401	1
P28845	50197413	1
P28845	50197418	1
P28845	50197415	1
P28845	50197410	1
P28845	50197412	1
P28845	50197405	1
P28845	50197416	1
P28845	50197400	1
P28845	50197419	1
P28845	50197403	1
P28845	50197404	1
P28845	50197411	1
P28845	50197399	1
P28845	50202088	1
P28845	50202089	1
P28845	50202090	1
P28845	50202095	1
P28845	50202098	1
P28845	50202102	1
P28845	50202086	1
P28845	50202097	1
P28845	50202092	1
P28845	50202105	1
P28845	50202091	1
P28845	50202101	1
P28845	50202085	1
P28845	50202099	1
P28845	50202096	1
P28845	50202093	1
P28845	50202104	1
P28845	50202087	1
P28845	50202106	1
P28845	50202103	1
P28845	50202100	1
P28845	50202094	1
P28845	50210881	0
P28845	50210882	0
P28845	50210884	1
P28845	50210885	0
P28845	50210886	1
P28845	50210887	0
P28845	50210888	1
P28845	50210890	1
P28845	50210889	0
P28845	50210891	0
P28845	50210892	1
P28845	50210895	1
P28845	50210894	0
P28845	50210897	0
P28845	50210901	1
P28845	50210899	1
P28845	50210900	0
P28845	50210896	1
P28845	50210898	1
P28845	50210903	0
P28845	50210904	1
P28845	50210905	1
P28845	50210902	1
P28845	50216900	0
P28845	50216902	1
P28845	50216904	1
P28845	50216903	1
P28845	50216908	0
P28845	50216909	1
P28845	50216910	1
P28845	50216913	0
P28845	50216914	1
P28845	50216918	1
P28845	50216919	0
P28845	50216920	1
P28845	50216911	1
P28845	50216922	1
P28845	50216921	1
P28845	50216928	1
P28845	50216926	0
P28845	50216917	1
P28845	50216924	0
P28845	50216929	0
P28845	50216927	1
P28845	50216925	0
P28845	50216901	1
P28845	50216915	1
P28845	50216916	1
P28845	50216912	1
P28845	50216907	1
P28845	50216931	1
P28845	50224201	1
P28845	50224206	1
P28845	50224213	1
P28845	50224215	1
P28845	50224202	1
P28845	50224207	1
P28845	50224212	1
P28845	50224209	0
P28845	50224220	1
P28845	50224214	0
P28845	50224210	0
P28845	50224216	1
P28845	50224200	1
P28845	50224217	1
P28845	50224221	1
P28845	50224223	1
P28845	50224224	0
P28845	50224203	1
P28845	50224211	1
P28845	50224222	1
P28845	50224208	1
P28845	50224204	0
P28845	50224225	0
P28845	50224205	1
P28845	50248569	1
P28845	50273456	1
P28845	50273455	1
P28845	50273454	1
P28845	50273405	1
P28845	50273404	1
P28845	50273403	1
P28845	50273402	1
P28845	50273401	1
P28845	50273860	0
P28845	50273859	1
P28845	50273858	1
P28845	50273857	1
P28845	50273856	1
P28845	50273458	1
P28845	50273457	1
P28845	50273822	1
P28845	50273855	1
P28845	50273827	1
P28845	50273826	1
P28845	50273825	1
P28845	50273824	1
P28845	50273823	1
P28845	50273453	1
P28845	50273452	1
P28845	50273451	1
P28845	50273450	1
P28845	50273449	1
P28845	50273400	1
P28845	50273399	0
P28845	50273398	1
P28845	50273821	1
P28845	50273397	0
P28845	50319659	1
P28845	50319660	1
P28845	50319661	1
P28845	50319664	1
P28845	50319665	1
P28845	50319666	1
P28845	50319667	1
P28845	50319668	1
P28845	50239606	1
P28845	50335195	1
P28845	50335196	0
P28845	50335197	0
P28845	50335198	0
P28845	50335199	1
P28845	50382382	1
P28845	50382383	1
P28845	50382384	1
P28845	50382385	1
P28845	50382386	1
P28845	50382387	1
P28845	50382388	1
P28845	50382389	1
P28845	50317206	1
P28845	50317207	1
P28845	50317208	1
P28845	50317209	1
P28845	50317210	1
P28845	50317211	1
P28845	50317212	1
P28845	50317216	1
P28845	50317217	1
P28845	50317218	1
P28845	50317219	1
P28845	50317221	1
P28845	50317222	1
P28845	50317223	1
P28845	50317224	1
P00749	13937	0
P00749	13939	0
P00749	13941	1
P00749	13942	0
P00749	13943	0
P00749	13944	0
P00749	13945	0
P00749	13946	0
P00749	772	0
P00749	13940	0
P00749	14142	1
P00749	14143	1
P00749	14144	1
P00749	14145	1
P00749	14146	1
P00749	14147	1
P00749	14148	1
P00749	14149	1
P00749	14150	1
P00749	14151	1
P00749	14152	1
P00749	14153	0
P00749	14154	0
P00749	14155	0
P00749	14156	1
P00749	14157	1
P00749	14158	1
P00749	14159	0
P00749	14169	1
P00749	14170	0
P00749	14171	0
P00749	14347	0
P00749	14325	1
P00749	14326	0
P00749	14327	0
P00749	14329	1
P00749	14330	1
P00749	14331	1
P00749	14348	1
P00749	14349	1
P00749	14357	0
P00749	14332	1
P00749	14333	1
P00749	14334	1
P00749	14350	1
P00749	14335	0
P00749	14351	1
P00749	14352	1
P00749	14353	1
P00749	14337	1
P00749	14354	1
P00749	14338	1
P00749	14339	0
P00749	14340	1
P00749	14341	0
P00749	14342	1
P00749	14479	1
P00749	14480	0
P00749	14481	1
P00749	14482	0
P00749	14483	0
P00749	16127	0
P00749	16128	0
P00749	16129	1
P00749	16130	1
P00749	16131	1
P00749	16132	1
P00749	16133	1
P00749	16134	1
P00749	16135	1
P00749	16136	0
P00749	16137	1
P00749	16138	1
P00749	16139	1
P00749	16140	1
P00749	16141	1
P00749	16142	1
P00749	16143	1
P00749	16144	1
P00749	16145	1
P00749	16146	1
P00749	16147	1
P00749	16148	1
P00749	16149	1
P00749	16150	1
P00749	16151	1
P00749	16152	1
P00749	16153	1
P00749	16154	1
P00749	16155	1
P00749	16156	1
P00749	16157	1
P00749	16158	1
P00749	16159	1
P00749	16160	1
P00749	16161	1
P00749	16162	1
P00749	16163	1
P00749	16164	1
P00749	16165	1
P00749	16166	1
P00749	16167	1
P00749	16168	1
P00749	16169	1
P00749	16170	1
P00749	16171	1
P00749	16173	0
P00749	16174	0
P00749	16175	0
P00749	16176	0
P00749	17295	0
P00749	17297	0
P00749	17298	0
P00749	23867	0
P00749	23869	0
P00749	23870	1
P00749	23871	0
P00749	23872	0
P00749	23873	0
P00749	23874	0
P00749	23875	0
P00749	23876	0
P00749	23877	0
P00749	23878	0
P00749	23879	0
P00749	23880	0
P00749	23881	0
P00749	23882	0
P00749	23883	0
P00749	23884	0
P00749	23885	0
P00749	23886	0
P00749	23887	0
P00749	23888	0
P00749	23889	0
P00749	23890	0
P00749	23891	1
P00749	23892	0
P00749	23893	0
P00749	23894	0
P00749	23895	0
P00749	23896	0
P00749	23897	0
P00749	23898	0
P00749	23899	0
P00749	23900	0
P00749	23901	0
P00749	23902	0
P00749	23903	0
P00749	23904	0
P00749	23905	1
P00749	23906	0
P00749	23907	0
P00749	23908	0
P00749	23909	0
P00749	23910	0
P00749	23911	0
P00749	23912	0
P00749	23913	0
P00749	23914	0
P00749	23915	0
P00749	23916	0
P00749	23917	0
P00749	23918	0
P00749	23919	0
P00749	23920	0
P00749	23921	0
P00749	81594	0
P00749	81595	0
P00749	81596	0
P00749	81597	0
P00749	81598	0
P00749	81599	1
P00749	81600	1
P00749	81601	1
P00749	81602	0
P00749	81603	1
P00749	81604	1
P00749	81605	0
P00749	81606	1
P00749	81607	1
P00749	81608	1
P00749	81609	0
P00749	81610	0
P00749	81611	0
P00749	81612	0
P00749	81613	0
P00749	92314	0
P00749	92322	0
P00749	92294	1
P00749	92309	0
P00749	92316	1
P00749	92296	0
P00749	92298	0
P00749	92324	0
P00749	50147085	0
P00749	50138662	1
P00749	92319	1
P00749	92292	1
P00749	92301	0
P00749	92318	1
P00749	92295	0
P00749	92288	0
P00749	92293	1
P00749	92313	1
P00749	92308	1
P00749	92302	1
P00749	92305	1
P00749	92304	1
P00749	92321	1
P00749	92317	0
P00749	92320	1
P00749	92315	0
P00749	50138670	0
P00749	92290	0
P00749	92297	0
P00749	92287	1
P00749	50147092	1
P00749	92306	0
P00749	50138663	0
P00749	92289	0
P00749	92325	0
P00749	233005	0
P00749	233007	0
P00749	233008	0
P00749	233009	0
P00749	240790	0
P00749	240791	0
P00749	240792	0
P00749	240793	0
P00749	240794	0
P00749	240795	0
P00749	240796	0
P00749	240797	0
P00749	50003739	0
P00749	50003738	1
P00749	50003740	1
P00749	50003741	0
P00749	50099908	0
P00749	50027285	0
P00749	50027291	0
P00749	50027300	0
P00749	50027287	0
P00749	50027284	0
P00749	50027295	0
P00749	50027289	0
P00749	50027305	0
P00749	50027290	0
P00749	50027301	0
P00749	50027288	0
P00749	50027306	0
P00749	50027304	0
P00749	50027303	0
P00749	50027286	0
P00749	50027296	0
P00749	50027298	0
P00749	50027294	0
P00749	50034579	1
P00749	50034574	1
P00749	50034582	1
P00749	50034576	1
P00749	50034583	0
P00749	50034581	1
P00749	50034577	1
P00749	50017925	1
P00749	50017924	1
P00749	50017929	1
P00749	50017932	1
P00749	50017933	1
P00749	50017894	1
P00749	50017923	1
P00749	50017918	1
P00749	50017920	1
P00749	50017927	1
P00749	50017906	1
P00749	50017935	1
P00749	50017936	1
P00749	50017917	1
P00749	50017904	1
P00749	50017893	1
P00749	50017919	1
P00749	50017934	1
P00749	50017937	1
P00749	50017928	1
P00749	50017911	1
P00749	50017938	1
P00749	50017900	1
P00749	50017939	1
P00749	50017940	1
P00749	50017897	1
P00749	50017941	1
P00749	50017942	1
P00749	50017943	1
P00749	50017922	1
P00749	50017930	1
P00749	50017926	1
P00749	50017899	1
P00749	50017921	1
P00749	50017902	1
P00749	50017895	1
P00749	50017916	1
P00749	50067529	0
P00749	50060033	0
P00749	50072841	0
P00749	50072847	0
P00749	50072845	0
P00749	50072850	0
P00749	50072854	0
P00749	50072842	0
P00749	50072856	0
P00749	50072846	0
P00749	50072855	0
P00749	50060047	0
P00749	50072851	0
P00749	50072857	0
P00749	50060043	0
P00749	50060049	0
P00749	50072849	0
P00749	50072858	0
P00749	50072843	0
P00749	50038002	0
P00749	50072853	1
P00749	50072844	0
P00749	50072859	0
P00749	50072852	0
P00749	50076220	0
P00749	50076221	0
P00749	50082175	0
P00749	50082176	0
P00749	50082177	0
P00749	50082179	0
P00749	50082183	0
P00749	50082185	0
P00749	50082174	0
P00749	50082187	0
P00749	50082190	0
P00749	50082192	0
P00749	50082178	0
P00749	50082188	0
P00749	50082189	0
P00749	50082180	0
P00749	50082194	0
P00749	50082181	0
P00749	50082182	0
P00749	50060028	0
P00749	50082186	0
P00749	50082193	0
P00749	50082191	0
P00749	50082184	0
P00749	50098127	1
P00749	50098129	0
P00749	50098128	0
P00749	50098130	0
P00749	50098131	1
P00749	50098133	1
P00749	50098132	1
P00749	50098134	0
P00749	50098136	0
P00749	50098135	0
P00749	50098137	1
P00749	50098140	1
P00749	50098139	1
P00749	50098138	1
P00749	50098143	1
P00749	50098141	1
P00749	50098142	1
P00749	50098144	1
P00749	50098145	0
P00749	50098147	1
P00749	50098148	0
P00749	50098149	1
P00749	50098151	1
P00749	50098150	1
P00749	50098146	0
P00749	50098154	0
P00749	50098152	1
P00749	50098160	0
P00749	50098153	0
P00749	50098159	0
P00749	50098155	0
P00749	50098156	0
P00749	50098157	0
P00749	50098158	1
P00749	50098163	1
P00749	50098164	1
P00749	50098161	0
P00749	50098162	1
P00749	50098167	0
P00749	50098166	1
P00749	50098165	0
P00749	50098168	0
P00749	50098169	1
P00749	50098555	0
P00749	50098553	0
P00749	50098554	0
P00749	50015234	0
P00749	50099896	0
P00749	50099898	0
P00749	50099897	0
P00749	50099900	0
P00749	50099899	0
P00749	50099901	0
P00749	50099904	0
P00749	50099905	0
P00749	50099907	0
P00749	50099909	0
P00749	50099915	0
P00749	50099913	0
P00749	50099914	0
P00749	50099912	0
P00749	50099916	0
P00749	50099917	0
P00749	50099919	0
P00749	50099918	0
P00749	50099903	0
P00749	50099922	0
P00749	50099920	0
P00749	50099921	1
P00749	50099923	0
P00749	50099927	0
P00749	50099925	0
P00749	50099926	0
P00749	50099924	0
P00749	50099929	0
P00749	50099902	0
P00749	50099911	0
P00749	50099931	0
P00749	50099930	0
P00749	50099928	0
P00749	50099933	0
P00749	50099932	1
P00749	50099936	0
P00749	50099934	0
P00749	50099935	0
P00749	50099937	0
P00749	50101866	1
P00749	50101870	1
P00749	50101871	1
P00749	50101874	0
P00749	50101873	1
P00749	50101872	0
P00749	50101869	1
P00749	50101882	1
P00749	50101881	1
P00749	50101878	0
P00749	50101875	0
P00749	50101879	1
P00749	50101884	0
P00749	50101876	1
P00749	50101868	1
P00749	50101867	0
P00749	50102772	0
P00749	50102770	0
P00749	50102780	1
P00749	50102784	1
P00749	50102785	1
P00749	50102767	1
P00749	50102786	1
P00749	50100891	0
P00749	50102781	0
P00749	50102768	0
P00749	50102787	0
P00749	50102792	1
P00749	50102771	0
P00749	50102779	0
P00749	50102774	0
P00749	50100897	0
P00749	50102776	0
P00749	50102788	0
P00749	50102793	0
P00749	50102794	0
P00749	50102782	0
P00749	50102773	0
P00749	50102783	0
P00749	50102775	0
P00749	50102777	0
P00749	50102769	0
P00749	50102789	1
P00749	50102790	1
P00749	50102791	0
P00749	50102778	1
P00749	50103651	1
P00749	50106241	1
P00749	50106243	1
P00749	50106242	0
P00749	50106239	1
P00749	50106238	0
P00749	50106240	1
P00749	50108352	0
P00749	50108354	0
P00749	50108355	0
P00749	50108356	0
P00749	50108358	0
P00749	50108357	0
P00749	50108359	0
P00749	50108362	0
P00749	50108360	0
P00749	50108361	0
P00749	50108363	0
P00749	50053590	0
P00749	50053618	0
P00749	50108364	0
P00749	50108365	0
P00749	50108366	0
P00749	50108368	0
P00749	50108367	0
P00749	50108369	0
P00749	50108370	0
P00749	50108371	0
P00749	50108374	0
P00749	50108375	0
P00749	50108376	0
P00749	50108377	0
P00749	50108372	0
P00749	50108379	0
P00749	50108381	0
P00749	50108380	1
P00749	50108373	0
P00749	50108382	0
P00749	50108378	0
P00749	50108385	0
P00749	50108383	0
P00749	50108384	0
P00749	50108386	0
P00749	50108387	0
P00749	50109373	0
P00749	50109374	0
P00749	50109375	0
P00749	50109376	1
P00749	50109377	1
P00749	50109378	1
P00749	50109379	0
P00749	50109380	0
P00749	50109381	1
P00749	50109382	0
P00749	50110004	0
P00749	50110011	0
P00749	50110013	0
P00749	50110006	0
P00749	50110016	1
P00749	50088982	0
P00749	50110017	0
P00749	50110018	0
P00749	50110022	0
P00749	50110009	0
P00749	50110023	1
P00749	50110021	0
P00749	50110024	0
P00749	50110008	0
P00749	50110019	1
P00749	50110007	0
P00749	50110026	0
P00749	50110005	0
P00749	50110014	1
P00749	50110010	0
P00749	50110012	0
P00749	50110025	1
P00749	50110015	1
P00749	50115858	0
P00749	50115857	1
P00749	50115864	0
P00749	50115853	1
P00749	50115868	1
P00749	50115871	1
P00749	50115870	0
P00749	50115862	0
P00749	50115869	1
P00749	50115873	1
P00749	50115856	1
P00749	50115860	1
P00749	50115876	1
P00749	50115866	1
P00749	50115874	1
P00749	50115875	1
P00749	50115872	1
P00749	50115867	1
P00749	50115863	0
P00749	50115855	1
P00749	50115861	1
P00749	50115854	1
P00749	50115859	0
P00749	50115865	1
P00749	50115881	0
P00749	50115886	0
P00749	50115889	1
P00749	50115892	0
P00749	50115893	0
P00749	50115900	0
P00749	50115901	0
P00749	50115897	0
P00749	50115882	0
P00749	50115891	1
P00749	50115887	0
P00749	50115896	1
P00749	50115902	1
P00749	50115908	0
P00749	50115905	1
P00749	50115894	1
P00749	50115878	0
P00749	50115907	1
P00749	50115904	0
P00749	50115909	0
P00749	50115888	0
P00749	50115903	0
P00749	50115898	1
P00749	50115910	0
P00749	50115883	0
P00749	50115906	0
P00749	50115877	0
P00749	50115899	0
P00749	50115879	0
P00749	50115884	0
P00749	50115880	0
P00749	50115895	0
P00749	50138655	0
P00749	50138659	1
P00749	50138660	0
P00749	50138664	0
P00749	50138665	1
P00749	50138672	0
P00749	50138673	1
P00749	50138666	1
P00749	50138675	1
P00749	50138658	1
P00749	50138661	1
P00749	50138677	0
P00749	50138656	1
P00749	50138671	1
P00749	50138678	1
P00749	50138667	1
P00749	50138669	1
P00749	50138679	1
P00749	50138657	0
P00749	50138668	1
P00749	50138676	1
P00749	50138682	1
P00749	50138681	1
P00749	50138680	1
P00749	50138674	1
P00749	50147084	1
P00749	50147093	1
P00749	50147090	0
P00749	50147087	0
P00749	50147094	1
P00749	50147088	1
P00749	50147091	1
P00749	50147095	1
P00749	50147086	1
P00749	50147096	1
P00749	50147099	0
P00749	50147098	0
P00749	50147097	0
P00749	50147089	1
P00749	50147403	0
P00749	50147405	0
P00749	50147407	0
P00749	50147409	1
P00749	50147411	0
P00749	50147404	1
P00749	50147413	0
P00749	50147414	1
P00749	50147416	1
P00749	50147419	1
P00749	50147420	0
P00749	50147418	1
P00749	50147422	1
P00749	50147423	1
P00749	50147410	0
P00749	50147417	1
P00749	50147424	1
P00749	50147429	1
P00749	50147406	0
P00749	50147425	0
P00749	50147427	0
P00749	50147402	1
P00749	50147415	1
P00749	50147430	0
P00749	50147421	0
P00749	50147412	0
P00749	50147431	0
P00749	50147408	0
P00749	50147428	0
P00749	50147432	0
P00749	50157082	0
P00749	50157083	1
P00749	50157084	1
P00749	50157091	0
P00749	50157092	1
P00749	50157089	0
P00749	50157094	1
P00749	50157095	1
P00749	50157086	0
P00749	50157090	1
P00749	50157098	1
P00749	50157099	1
P00749	50157100	1
P00749	50157101	0
P00749	50157087	1
P00749	50157097	1
P00749	50157093	1
P00749	50157096	1
P00749	50157103	1
P00749	50157102	0
P00749	50157088	1
P00749	50157105	0
P00749	50157104	0
P00749	50157085	0
P00749	50211564	0
P00749	50223724	0
P00749	50130869	0
P00749	50130870	0
P00749	50130871	0
P00749	50130874	0
P00749	50254408	0
P00749	50254409	0
P00749	50254410	0
P00749	50253952	0
P00749	50253953	0
P00749	104908	0
P00749	50254218	0
P00749	50254219	0
P00749	50254220	0
P00749	50254274	0
P00749	50254275	0
P00749	50254276	0
P00749	50254312	0
P00749	50254313	0
P00749	50254314	0
P00749	50254364	0
P00749	50254365	0
P00749	50254366	0
P00749	50254367	0
P00749	50254368	0
P00749	50254407	0
P00749	50254024	0
